,wikidata,osmid,type
1934,Q4074586,11996422,relation
1935,Q4087599,15437246,way
1936,Q4113376,11965717,relation
1937,Q4141350,23104923,way
1938,Q4142176,10403867,relation
1939,Q4142176,10403867,relation
1940,Q4155101,25315015,way
1941,Q4164684,24640593,way
1942,Q4165313,223489787,way
1943,Q4199704,371299190,way
1944,Q4209997,23369239,way
1945,Q4219412,301873863,way
1946,Q4222810,255338234,way
1947,Q4222811,676441594,way
1948,Q4222808,6248076,relation
1949,Q4222809,254945075,way
1950,Q4222814,254756090,way
1951,Q4222815,676441586,way
1952,Q4222812,255338232,way
1953,Q4222818,217554473,way
1954,Q4222819,217554478,way
1955,Q4222816,255338236,way
1956,Q4222817,255338233,way
1957,Q4222820,676441587,way
1958,Q4222821,676486347,way
1959,Q4222834,254756093,way
1960,Q4222835,217554472,way
1961,Q4229582,174037641,way
1962,Q4241729,939031003,way
1963,Q4245062,39012650,way
1964,Q4245480,23557191,way
1965,Q4260776,8392532,relation
1966,Q4263743,1654922,relation
1967,Q4280441,247058540,way
1968,Q4280809,248322018,way
1969,Q4281485,240650344,way
1970,Q4285547,951279,relation
1971,Q4288274,489556778,way
1972,Q4308459,235641223,way
1973,Q4312305,119521691,way
1974,Q4326048,127599551,way
1975,Q4327114,116485009,way
1976,Q4335628,160522663,way
1977,Q4338499,845356223,way
1978,Q4344336,216252058,way
1979,Q4347159,80647022,way
1980,Q4352066,90722281,way
1981,Q4355583,625749176,way
1982,Q4358249,148124705,way
1983,Q4360055,113137820,way
1984,Q4365991,676486343,way
1985,Q4368654,191576978,way
1986,Q4372407,226309356,way
1987,Q4376852,94883374,way
1988,Q4377345,1703213,relation
1989,Q4382219,151199530,way
1990,Q4398579,117446416,way
1991,Q4407094,313831001,way
1992,Q4413562,314600430,way
1993,Q4426634,126345421,way
1994,Q4449701,90720664,way
1995,Q4461430,179881872,way
1996,Q4478061,187766775,way
1997,Q4490417,151537593,way
1998,Q4492708,6183143,relation
1999,Q4498622,11624756,relation
2000,Q4505065,302283902,way
2001,Q4507135,34964934,way
2002,Q4507890,72299794,way
2003,Q4518757,147579951,way
2004,Q4524804,202461197,way
2005,Q4524969,249630250,way
2006,Q4528966,5171359,relation
2007,Q4534043,12736923,relation
2008,Q4538222,7221061,relation
2009,Q4540175,702414730,way
2010,Q4543456,43293343,way
2011,Q4551230,124186769,way
2012,Q4554750,110448653,way
2013,Q4558538,90500151,way
2014,Q4563073,202461200,way
2015,Q4568125,111219435,way
2016,Q4584986,40076732,way
2017,Q4590573,714716810,way
2018,Q4610286,37205255,way
2019,Q4611918,90498520,way
2020,Q4626878,105480395,way
2021,Q4669042,33266741,way
2022,Q4677342,195259461,way
2023,Q4681068,250709519,way
2024,Q4691356,41677361,way
2025,Q4691523,109366577,way
2026,Q4691940,27948533,way
2027,Q4712667,296802766,way
2028,Q4720829,253331509,way
2029,Q4720985,236324338,way
2030,Q4729315,81934426,way
2031,Q4729312,421290210,way
2032,Q4729355,49876157,way
2033,Q4729462,168887883,way
2034,Q4729483,113504924,way
2035,Q4729500,152473826,way
2036,Q4729521,217356740,way
2037,Q4729526,258703544,way
2038,Q4732137,4514606,way
2039,Q4736901,547555280,way
2040,Q4757517,497481011,way
2041,Q4761788,4830205,way
2042,Q4767284,90396824,way
2043,Q4772627,43065827,way
2044,Q4777364,143075747,way
2045,Q4778465,9049374,relation
2046,Q4793209,380622157,way
2047,Q4794012,117531032,way
2048,Q4795375,138024894,way
2049,Q4803837,33100510,way
2050,Q4821737,161460742,way
2051,Q4825473,673503504,way
2052,Q4827565,83072851,way
2053,Q4833524,403116676,way
2054,Q4842153,13312444,relation
2055,Q4843865,202523787,way
2056,Q4844978,90498071,way
2057,Q4852195,230759660,way
2058,Q4852382,23132918,way
2059,Q4852380,146343351,way
2060,Q4852895,262944511,way
2061,Q4855221,204884375,way
2062,Q4858585,6827971,relation
2063,Q4861515,181396081,way
2064,Q4862481,34198834,way
2065,Q4868883,41312058,way
2066,Q4869476,489870415,way
2067,Q4873158,43973520,way
2068,Q4877966,166026223,way
2069,Q4877966,166026223,way
2070,Q4882215,731783252,way
2071,Q4882254,135177348,way
2072,Q4883064,24693006,way
2073,Q4891370,250535421,way
2074,Q4893186,96237011,way
2075,Q4907602,521509029,way
2076,Q4907718,134269000,way
2077,Q4914334,256582347,way
2078,Q4918125,31453607,way
2079,Q4925554,90607672,way
2080,Q4941288,369896935,way
2081,Q4946148,383622477,way
2082,Q4946285,13747864,way
2083,Q4950128,88313026,way
2084,Q4951528,9828345,way
2085,Q4956686,90584252,way
2086,Q4957218,144511828,way
2087,Q4959226,508722396,way
2088,Q4962800,791013363,way
2089,Q4967614,28103384,way
2090,Q4969620,11165997,relation
2091,Q4972839,4412372,way
2092,Q4973669,39949304,way
2093,Q4975220,31303179,way
2094,Q4981891,5080251,way
2095,Q4985980,90544911,way
2096,Q4986912,136502954,way
2097,Q4989639,28751124,way
2098,Q4990419,90722875,way
2099,Q4991531,1522978,relation
2100,Q4991584,117446412,way
2101,Q4994636,173922523,way
2102,Q4997478,673952489,way
2103,Q4998909,356585011,node
2104,Q4999964,228846718,way
2105,Q5000159,200609378,way
2106,Q5024152,314540903,way
2107,Q5027032,430373523,way
2108,Q5027424,812996790,way
2109,Q5027452,400897684,way
2110,Q5028318,172735170,way
2111,Q5033342,1110957,relation
2112,Q5035617,369012931,way
2113,Q5041212,107437010,way
2114,Q5051475,5627200683,node
2115,Q5052384,255583481,way
2116,Q5053091,319050241,way
2117,Q5058668,37538992,way
2118,Q5058719,7966797,relation
2119,Q5058721,34156298,way
2120,Q5058737,28505737,way
2121,Q5058742,385511497,way
2122,Q5059197,180656070,way
2123,Q5061468,46907559,way
2124,Q5066341,230819311,way
2125,Q5069021,31139811,way
2126,Q5073090,8824494337,node
2127,Q5078580,259637326,way
2128,Q5087681,31263427,way
2129,Q5087886,78506668,way
2130,Q5088484,60347000,way
2131,Q5090115,85472866,way
2132,Q5093552,90607124,way
2133,Q5103407,252828184,way
2134,Q5108692,102827845,way
2135,Q5116788,223077314,way
2136,Q5116799,88429397,way
2137,Q5116809,668296067,way
2138,Q5116812,131947449,way
2139,Q5117015,76128761,way
2140,Q5117046,364573785,way
2141,Q5117283,360912561,way
2142,Q5117280,152134917,way
2143,Q5117353,237213553,way
2144,Q5117365,464724538,way
2145,Q5117372,770403173,way
2146,Q5117382,144434062,way
2147,Q5117393,249287768,way
2148,Q5117413,88722118,way
2149,Q5117426,422250618,way
2150,Q5117425,150166231,way
2151,Q5117438,368739366,way
2152,Q5117460,62061248,way
2153,Q5117466,788132443,way
2154,Q5117476,175664241,way
2155,Q5117477,162253209,way
2156,Q5117532,98330438,way
2157,Q5117586,421484644,way
2158,Q5117592,94366374,way
2159,Q5117601,162253903,way
2160,Q5117652,348353120,way
2161,Q5117686,489039184,way
2162,Q5117690,88076064,way
2163,Q5117698,546632680,way
2164,Q5117711,183501413,way
2165,Q5117721,561003227,way
2166,Q5117931,71319867,way
2167,Q5121752,28146379,way
2168,Q5123376,42802221,way
2169,Q5123404,22939339,way
2170,Q5123768,5061253,way
2171,Q5133319,398481240,way
2172,Q5137795,228860765,way
2173,Q5138238,339226697,way
2174,Q5139019,27533410,way
2175,Q5139649,268683478,way
2176,Q5146959,2375335,relation
2177,Q5146956,148311533,way
2178,Q5159665,3975060987,node
2179,Q5162183,27660835,way
2180,Q5166556,228636526,way
2181,Q5170667,1070797233,way
2182,Q5171608,145195631,way
2183,Q5172346,225954804,way
2184,Q5175119,148166055,way
2185,Q5176742,116446400,way
2186,Q5187879,23989605,way
2187,Q5193109,245248219,way
2188,Q5200340,247894168,way
2189,Q5221375,172278681,way
2190,Q5221376,338929295,way
2191,Q5221377,517433149,way
2192,Q5246062,23051228,way
2193,Q5253168,356844688,node
2194,Q5281053,244085740,way
2195,Q5296764,273033995,way
2196,Q5312747,626679838,way
2197,Q5314985,226204796,way
2198,Q5314989,226204797,way
2199,Q5316854,90540508,way
2200,Q5324191,790980568,way
2201,Q5328858,13715336,way
2202,Q5337988,790954519,way
2203,Q5368960,164814550,way
2204,Q5395397,27889017,way
2205,Q5402751,125005944,way
2206,Q5405275,983963424,node
2207,Q5417176,131108964,way
2208,Q5417192,812874836,way
2209,Q5417393,72892386,way
2210,Q5438753,304606091,way
2211,Q5439058,512429197,way
2212,Q5455570,60361454,way
2213,Q5464457,168823911,way
2214,Q5467891,32767358,way
2215,Q5469022,23165827,way
2216,Q5471302,315840613,way
2217,Q5471539,42157607,way
2218,Q5471562,469772247,way
2219,Q5471602,553574588,way
2220,Q5471918,14481094,relation
2221,Q5471945,26961437,way
2222,Q5471971,3331082,relation
2223,Q5472051,125119976,way
2224,Q5478583,185196302,way
2225,Q5501472,8048624,way
2226,Q5504156,88690119,way
2227,Q5510595,247028882,way
2228,Q5518867,375666766,way
2229,Q5523701,4235354,way
2230,Q5567396,117442665,way
2231,Q5568375,553380360,way
2232,Q5574219,440166239,way
2233,Q5580117,4001091,way
2234,Q5586112,159578188,way
2235,Q5592552,479144895,way
2236,Q5593155,90542743,way
2237,Q5595705,233995833,way
2238,Q5599472,449190582,way
2239,Q5602653,676441595,way
2240,Q5610634,38318529,way
2241,Q5611432,5790414,way
2242,Q5614127,901361772,way
2243,Q5615794,10980746,relation
2244,Q5619223,9401371,way
2245,Q5644868,43937573,way
2246,Q5645122,93709805,way
2247,Q5646110,4089030,way
2248,Q5651416,165291795,way
2249,Q5658321,240105257,way
2250,Q5668717,22689683,way
2251,Q5680355,243915139,way
2252,Q5686262,53602038,way
2253,Q5695834,44703329,way
2254,Q5743019,120802721,way
2255,Q5748310,78392995,way
2256,Q5760329,25543598,way
2257,Q5760349,39729794,way
2258,Q5762011,457569359,way
2259,Q5762031,676486342,way
2260,Q5763964,22728805,way
2261,Q5773122,148815872,way
2262,Q5825107,392658308,way
2263,Q5830505,309292774,way
2264,Q5842336,3488704,relation
2265,Q5855143,90542169,way
2266,Q5866445,90543141,way
2267,Q5885091,70587367,way
2268,Q5885770,27459350,way
2269,Q5894338,26103953,way
2270,Q5921063,684019837,way
2271,Q5944106,117440815,way
2272,Q5994387,222615296,way
2273,Q5996205,129725846,way
2274,Q5997735,729048166,way
2275,Q6043072,4240858045,node
2276,Q6059875,24734038,way
2277,Q6078638,333112194,way
2278,Q6084291,247940085,way
2279,Q6149037,4367820389,node
2280,Q6158134,159148707,way
2281,Q6185108,31451496,way
2282,Q6367786,531718160,way
2283,Q6370409,88227639,way
2284,Q6388859,70955064,way
2285,Q6397776,23875243,way
2286,Q6398044,142100305,way
2287,Q6401011,419921364,way
2288,Q6408273,77703308,way
2289,Q6410996,167179595,way
2290,Q6415558,311813564,way
2291,Q6420179,90496729,way
2292,Q6422804,81799206,way
2293,Q6423683,497786489,way
2294,Q6462510,10083270,relation
2295,Q6463476,49048562,way
2296,Q6479230,117880134,way
2297,Q6481417,5732807,way
2298,Q6488625,30345532,way
2299,Q6488772,90611665,way
2300,Q6505711,75842143,way
2301,Q6507782,3333169,relation
2302,Q6511115,904636072,way
2303,Q6554855,59161245,way
2304,Q6555151,39949772,way
2305,Q6651762,358976503,node
2306,Q6665815,4338839,way
2307,Q6666307,26354459,way
2308,Q6671347,254756091,way
2309,Q6685997,221267684,way
2310,Q6686047,7097894080,node
2311,Q6728534,32426899,way
2312,Q6735124,208177598,way
2313,Q6765020,90543584,way
2314,Q6766045,2268371111,node
2315,Q6784616,103733974,way
2316,Q6794039,201498371,way
2317,Q6820305,305230203,way
2318,Q6826209,28368963,way
2319,Q6842316,68400053,way
2320,Q6858332,43398066,way
2321,Q6858406,3987091,way
2322,Q6858418,1041393577,way
2323,Q6864765,357298052,node
2324,Q6879520,998089779,way
2325,Q6882072,15590166,way
2326,Q6886921,197104581,way
2327,Q6905058,960784,relation
2328,Q6914776,44534312,way
2329,Q6919104,386836238,way
2330,Q6919111,450266137,way
2331,Q6920091,37563774,way
2332,Q6922573,43973525,way
2333,Q7205831,176027740,way
2334,Q7205840,316725637,way
2335,Q7208079,4234630,relation
2336,Q7208079,4234630,relation
2337,Q7234942,90542298,way
2338,Q7242048,251119942,way
2339,Q7245494,449666074,way
2340,Q7252830,90723213,way
2341,Q7258740,57898684,way
2342,Q7270094,13873554,way
2343,Q7276409,90538849,way
2344,Q7284137,90583958,way
2345,Q7286928,189098327,way
2346,Q7289720,187883948,way
2347,Q7290028,94237510,way
2348,Q7300535,3058509,way
2349,Q7306197,217554475,way
2350,Q7321408,40033074,way
2351,Q7332716,90600845,way
2352,Q7352504,24975263,way
2353,Q7354368,43973518,way
2354,Q7354515,255344581,way
2355,Q7367432,133544822,way
2356,Q7367795,21819931,way
2357,Q7368066,425560608,way
2358,Q7368115,279423027,way
2359,Q7368233,19067810,way
2360,Q7369187,4768378,way
2361,Q7373831,4941218,way
2362,Q7374526,51511696,way
2363,Q7382479,25132082,way
2364,Q7404157,167405444,way
2365,Q7413344,141322720,way
2366,Q7419541,228721254,way
2367,Q7437647,112595092,way
2368,Q7476794,122944167,way
2369,Q7476806,228095911,way
2370,Q7476831,228857066,way
2371,Q7477129,44804532,way
2372,Q7477219,137155160,way
2373,Q7477233,155214809,way
2374,Q7477271,191576989,way
2375,Q7477288,263632619,way
2376,Q7477301,117390391,way
2377,Q7477310,120690549,way
2378,Q7477320,150551404,way
2379,Q7477329,202461164,way
2380,Q7477344,142782049,way
2381,Q7477365,113738765,way
2382,Q7477381,123154230,way
2383,Q7477413,148124703,way
2384,Q7477429,231434881,way
2385,Q6923684,174406721,way
2386,Q6924767,161058883,way
2387,Q6925333,12842466,relation
2388,Q6931339,90713958,way
2389,Q6940153,223419665,way
2390,Q6958598,42856019,way
2391,Q6966982,205255843,way
2392,Q6968559,686308791,way
2393,Q6972622,20837491,way
2394,Q6973056,4119241180,node
2395,Q6973109,132732537,way
2396,Q6974300,187804432,way
2397,Q6983439,112979625,way
2398,Q7011906,5561976,way
2399,Q7022339,686127074,way
2400,Q7056538,25893938,way
2401,Q7058609,14183302,relation
2402,Q7058833,8274572,relation
2403,Q7060596,32215082,way
2404,Q7063337,15436430,way
2405,Q7077343,207811614,way
2406,Q7077341,118865628,way
2407,Q7081032,101441552,way
2408,Q7083564,96322703,way
2409,Q7083575,2344206,relation
2410,Q7083659,32315777,way
2411,Q7084230,880558338,way
2412,Q7084710,311625585,way
2413,Q7107287,48131950,way
2414,Q7107299,28155086,way
2415,Q7131717,1932068238,node
2416,Q7132544,180186005,way
2417,Q7137885,28990027,way
2418,Q7139697,458542008,way
2419,Q7148648,114307828,way
2420,Q7178224,36965258,way
2421,Q7186196,55212020,way
2422,Q7477439,108776485,way
2423,Q7477454,148348426,way
2424,Q7477453,77836091,way
2425,Q7477659,133778460,way
2426,Q7481884,121131907,way
2427,Q7482486,122976190,way
2428,Q7482499,196966189,way
2429,Q7482504,202339607,way
2430,Q7482508,108893678,way
2431,Q7482519,230811512,way
2432,Q7482523,446878485,way
2433,Q7482527,120860271,way
2434,Q7482535,699583842,way
2435,Q7482539,117788907,way
2436,Q7482555,148124717,way
2437,Q7482574,123969614,way
2438,Q7482578,117595616,way
2439,Q7482583,136042123,way
2440,Q7482589,239309770,way
2441,Q7482596,246195779,way
2442,Q7482601,248864260,way
2443,Q7482619,123683888,way
2444,Q7482628,119112216,way
2445,Q7482638,144060808,way
2446,Q7482644,118343077,way
2447,Q7482649,120628443,way
2448,Q7482653,191576991,way
2449,Q7482662,690559932,way
2450,Q7483252,194472364,way
2451,Q7483282,681881137,way
2452,Q7483367,676228179,way
2453,Q7483376,168901033,way
2454,Q7483381,117441408,way
2455,Q7483403,128117239,way
2456,Q7483421,191576996,way
2457,Q7483429,117446415,way
2458,Q7483478,93051922,way
2459,Q7483486,120634122,way
2460,Q7483552,168686995,way
2461,Q7483583,46216419,way
2462,Q7492668,4387516,way
2463,Q7503425,255338220,way
2464,Q7534787,217554477,way
2465,Q7555000,834984727,node
2466,Q7557370,430783849,way
2467,Q7558516,97283064,way
2468,Q7567812,42448043,way
2469,Q7568552,154328768,way
2470,Q7569146,910935927,way
2471,Q7569760,4609447,way
2472,Q7570173,44635018,way
2473,Q7578821,90607123,way
2474,Q7581222,25932913,way
2475,Q7586998,104381003,way
2476,Q7586996,56046748,way
2477,Q7587136,43316025,way
2478,Q7587191,259860936,way
2479,Q7587789,54411843,way
2480,Q7587907,22635231,way
2481,Q7587914,27500098,way
2482,Q7587936,13752063,relation
2483,Q7588107,33513550,way
2484,Q7588604,24529430,way
2485,Q7588610,414874005,way
2486,Q7588613,133662538,way
2487,Q7589529,274708041,way
2488,Q7589768,925861983,way
2489,Q7590140,278400548,way
2490,Q7590149,97416500,way
2491,Q7590161,103086193,way
2492,Q7590176,742019509,way
2493,Q7590181,96128938,way
2494,Q7590194,23422438,way
2495,Q7590554,431428032,way
2496,Q7590555,777258763,way
2497,Q7590566,39983953,way
2498,Q7590655,19930095,way
2499,Q7590678,100060915,way
2500,Q7591285,265355138,way
2501,Q7591318,14731891,relation
2502,Q7591418,859454430,way
2503,Q7592153,867988445,way
2504,Q7592338,777259864,way
2505,Q7592413,30610281,way
2506,Q7592600,55684408,way
2507,Q7592609,88687904,way
2508,Q7592658,176554300,way
2509,Q7592682,170205774,way
2510,Q7592690,884708367,way
2511,Q7592696,860986932,way
2512,Q7592792,168178453,way
2513,Q7592828,78410993,way
2514,Q7592909,633875653,way
2515,Q7592952,137342130,way
2516,Q7593023,131245392,way
2517,Q7593031,747514796,way
2518,Q7593042,166431057,way
2519,Q7593151,238949175,way
2520,Q7593168,202211781,way
2521,Q7593262,166072515,way
2522,Q7593310,30484669,way
2523,Q7593318,665598929,way
2524,Q7593317,459198477,way
2525,Q7593320,487402590,way
2526,Q7593439,108129204,way
2527,Q7593451,415877337,way
2528,Q7593465,42471577,way
2529,Q7593483,4086264,way
2530,Q7593494,143417434,way
2531,Q7593635,110514137,way
2532,Q7593724,402945284,way
2533,Q7593935,65531449,way
2534,Q7593941,314692061,way
2535,Q7593991,235025399,way
2536,Q7594093,577557585,way
2537,Q7594159,72861571,way
2538,Q7594235,203240115,way
2539,Q7594284,288287137,way
2540,Q7594289,249313537,way
2541,Q7594316,432733450,way
2542,Q7594320,926099242,way
2543,Q7594334,180806857,way
2544,Q7594339,136485928,way
2545,Q7594345,268355799,way
2546,Q7594360,353531313,way
2547,Q7594376,70733910,way
2548,Q7594382,365959632,way
2549,Q7594395,142305572,way
2550,Q7594407,437357917,way
2551,Q7594415,253356142,way
2552,Q7594421,477042504,way
2553,Q7594430,133668627,way
2554,Q7594438,766306274,way
2555,Q7594445,6580975648,node
2556,Q7594460,570787143,way
2557,Q7594513,469216776,way
2558,Q7594556,110348060,way
2559,Q7594567,110348109,way
2560,Q7594571,308398591,way
2561,Q7594636,58603674,way
2562,Q7594642,364900423,way
2563,Q7594644,837534012,way
2564,Q7594648,180049089,way
2565,Q7594652,570768558,way
2566,Q7594666,462983373,way
2567,Q7594715,51947908,way
2568,Q7594744,148820191,way
2569,Q7594772,250911340,way
2570,Q7986644,4681553,way
2571,Q7987701,22742820,way
2572,Q7989544,18906923,way
2573,Q7994863,90544475,way
2574,Q8003298,131051321,way
2575,Q8003686,300142285,way
2576,Q8028621,8104257,way
2577,Q8028945,184956771,way
2578,Q8028999,10211111,way
2579,Q8029331,34431436,way
2580,Q8032243,13168342,relation
2581,Q8032750,6962425,way
2582,Q8037726,197022760,way
2583,Q8039418,153597279,way
2584,Q8048577,224132995,way
2585,Q8049244,259062209,way
2586,Q8052941,70991000,way
2587,Q8055381,23311234,way
2588,Q8071910,90607815,way
2589,Q8079086,28439219,way
2590,Q8079842,14569787,relation
2591,Q8086145,27890369,way
2592,Q8343387,83938501,way
2593,Q8343402,244280544,way
2594,Q8363719,256145614,way
2595,Q8508867,343526523,way
2596,Q8508925,94957280,way
2597,Q8509405,23927170,way
2598,Q8509453,457778236,way
2599,Q8509467,32200339,way
2600,Q8510103,82996195,way
2601,Q8510144,109261612,way
2602,Q8510219,1966478,relation
2603,Q8510693,28155794,way
2604,Q8510963,70212649,way
2605,Q8511006,222954813,way
2606,Q8511158,53213337,way
2607,Q8512607,202210220,way
2608,Q8513160,49788494,way
2609,Q8513606,262427489,way
2610,Q8513693,151170684,way
2611,Q8513731,198713093,way
2612,Q8513741,44391548,way
2613,Q8513893,791016134,way
2614,Q8513914,199350280,way
2615,Q8513958,154648555,way
2616,Q8514115,156185849,way
2617,Q8514321,39064351,way
2618,Q8514376,10987392,relation
2619,Q8514477,247061117,way
2620,Q8514919,196075982,way
2621,Q8514942,167629192,way
2622,Q8515112,664724010,way
2623,Q8515130,200647282,way
2624,Q8515381,42226568,way
2625,Q8515435,199820461,way
2626,Q8515534,1225911,relation
2627,Q8873261,138718290,way
2628,Q9156247,103362314,way
2629,Q9193421,18749435,way
2630,Q9193438,1106166533,way
2631,Q10436951,28357827,way
2632,Q7594782,165944701,way
2633,Q7594874,28752855,way
2634,Q7594876,137211780,way
2635,Q7594944,4587593,way
2636,Q7594950,371793889,way
2637,Q7595022,865984892,way
2638,Q7595047,4001293,way
2639,Q7595114,114473330,way
2640,Q7595217,96409904,way
2641,Q7595225,139149858,way
2642,Q7595233,166527944,way
2643,Q7595238,422394518,way
2644,Q7595259,166769254,way
2645,Q7595257,338326631,way
2646,Q7595297,356604378,way
2647,Q7595359,478668146,way
2648,Q7595366,36119317,way
2649,Q7595457,35908539,way
2650,Q7595502,116465452,way
2651,Q7595587,169327250,way
2652,Q7595631,884754169,way
2653,Q7595649,641025552,way
2654,Q7595662,40153083,way
2655,Q7598774,232715721,way
2656,Q7599800,97053456,way
2657,Q7604738,443703473,way
2658,Q7619315,13043637,relation
2659,Q7661358,9691328,relation
2660,Q7662888,195811577,way
2661,Q7666490,25669612,way
2662,Q7688705,314159571,way
2663,Q7753391,676441590,way
2664,Q7756122,62061368,way
2665,Q7777576,535182941,node
2666,Q7796428,26214066,way
2667,Q7808470,59985404,way
2668,Q7813241,582321202,way
2669,Q7830486,13232689,way
2670,Q7847773,40164869,way
2671,Q7851747,90606948,way
2672,Q7882645,137804516,way
2673,Q7887893,68313298,way
2674,Q7890788,377873099,way
2675,Q7892208,43973519,way
2676,Q7896958,4721509929,node
2677,Q7907715,462412318,way
2678,Q7908779,271499666,way
2679,Q7921515,162540155,way
2680,Q7962182,676441589,way
2681,Q7969218,125557210,way
2682,Q7970947,22903054,way
2683,Q7971720,958145,relation
2684,Q7971802,480259615,way
2685,Q7974729,374472234,way
2686,Q7980978,4274438,way
2687,Q7983825,157892853,way
2688,Q7984953,32491947,way
2689,Q7985259,357263546,node
2690,Q7985287,13871366,way
2691,Q10500247,5007109,way
2692,Q10728490,114197696,way
2693,Q10792367,28784064,way
2694,Q10885331,629042750,way
2695,Q10957399,157204884,way
2696,Q11087074,562114835,way
2697,Q11089013,107390528,way
2698,Q11184115,1762140246,node
2699,Q11262867,51768256,way
2700,Q11390488,154970820,way
2701,Q11395092,12579605,relation
2702,Q11439141,4968235323,node
2703,Q11460753,53208253,way
2704,Q11533893,99463340,way
2705,Q11556787,1778085178,node
2706,Q11561286,638459818,way
2707,Q11589976,686747624,way
2708,Q11609925,723957847,way
2709,Q11660727,407976671,way
2710,Q11690951,384700198,way
2711,Q11704046,126469807,way
2712,Q11704046,126469807,way
2713,Q11737321,188186795,way
2714,Q11862163,26316992,way
2715,Q11870767,160099639,way
2716,Q11886099,24971057,way
2717,Q11942935,14193343,relation
2718,Q12001828,4824036,relation
2719,Q12012349,758379532,way
2720,Q12012461,90545517,way
2721,Q12012507,90599784,way
2722,Q12012961,130174723,way
2723,Q12012999,90488448,way
2724,Q12013188,126776994,way
2725,Q12013288,794237991,way
2726,Q12021228,14236534,relation
2727,Q12056279,187713882,way
2728,Q12056790,442357518,way
2729,Q12059465,245884255,way
2730,Q12060297,4414651,way
2731,Q12061468,26475851,way
2732,Q12072131,2776842,relation
2733,Q12073011,37846762,way
2734,Q12244630,30293256,way
2735,Q12300147,74382786,way
2736,Q12302367,42971256,way
2737,Q12303604,4349417,way
2738,Q12307718,862843022,way
2739,Q12316099,151408610,way
2740,Q12317835,218897114,way
2741,Q12324238,106298884,way
2742,Q12330404,4382284,way
2743,Q12336333,45214123,way
2744,Q12338326,25676783,way
2745,Q12339351,108048317,way
2746,Q12340884,93973168,way
2747,Q12363947,10313778,way
2748,Q12404547,30913757,way
2749,Q12404551,29271126,way
2750,Q12664529,91613771,way
2751,Q12815902,228380750,way
2752,Q12874976,755341451,way
2753,Q13059208,4809123023,node
2754,Q13081339,11669242,relation
2755,Q13416784,180638059,way
2756,Q13522409,95750829,way
2757,Q13522409,95750829,way
2758,Q13528892,137525260,way
2759,Q13528963,124701502,way
2760,Q13635542,36686372,way
2761,Q13638494,1642234749,node
2762,Q13745500,107865044,way
2763,Q13812929,90607755,way
2764,Q13812938,90533252,way
2765,Q14510862,90712075,way
2766,Q14531659,91899330,way
2767,Q14636002,90499291,way
2768,Q14639100,90501606,way
2769,Q14643441,90544665,way
2770,Q14688677,643939901,way
2771,Q14709466,440732046,way
2772,Q14709878,114626496,way
2773,Q14709975,356813079,node
2774,Q14714380,356538869,node
2775,Q14854025,75761203,way
2776,Q14912239,146791073,way
2777,Q14912239,146791073,way
2778,Q14917702,87678988,way
2779,Q15061927,413366058,way
2780,Q15210278,54513616,way
2781,Q15210295,82852553,way
2782,Q15210299,178082016,way
2783,Q15212532,46875888,way
2784,Q15224687,878867922,way
2785,Q15224728,143535328,way
2786,Q15226614,100495795,way
2787,Q15241453,48815027,way
2788,Q15247145,4621958,way
2789,Q15282310,26278247,way
2790,Q15284795,23154513,way
2791,Q15392360,90538011,way
2792,Q15392390,90499429,way
2793,Q15401741,242944185,node
2794,Q15465499,476626810,way
2795,Q15526091,93329258,way
2796,Q15526259,80815941,way
2797,Q15616441,90538071,way
2798,Q15638159,757674505,way
2799,Q15689509,43815479,way
2800,Q15689509,43815479,way
2801,Q15713451,90719361,way
2802,Q15726525,90538266,way
2803,Q15734278,90720169,way
2804,Q15778581,90541691,way
2805,Q15803110,90583586,way
2806,Q15830856,90533496,way
2807,Q15872939,320992931,way
2808,Q15876673,759452335,way
2809,Q15877403,10454990,relation
2810,Q15877404,90539469,way
2811,Q15877754,757863358,way
2812,Q15880845,90538969,way
2813,Q15880854,91138393,way
2814,Q15881818,90397417,way
2815,Q15882989,90536426,way
2816,Q15885937,90711402,way
2817,Q15906782,90494251,way
2818,Q15910104,90722631,way
2819,Q15910274,91138949,way
2820,Q15910293,91141025,way
2821,Q15910326,211269413,way
2822,Q15910460,90534239,way
2823,Q15910461,90534368,way
2824,Q15917662,757331553,way
2825,Q15936526,610935214,way
2826,Q15943469,90721235,way
2827,Q15943637,90721746,way
2828,Q15943733,90715180,way
2829,Q15952892,159113183,way
2830,Q15954292,11971936,relation
2831,Q15958464,39000485,way
2832,Q15965680,157456963,way
2833,Q15978778,144020905,way
2834,Q15978869,275931476,way
2835,Q15978940,252250782,way
2836,Q15979335,27850637,way
2837,Q15979341,106298498,way
2838,Q15979396,165580758,way
2839,Q15979401,39887901,way
2840,Q15979405,579496287,way
2841,Q15979408,104281346,way
2842,Q15979435,290910327,node
2843,Q15979460,295948177,way
2844,Q15979480,353635896,way
2845,Q15979481,142697884,way
2846,Q15979486,767501539,way
2847,Q15979525,490995968,way
2848,Q15999731,84231034,way
2849,Q16069695,90541483,way
2850,Q16253155,5030930,way
2851,Q16321323,621769360,way
2852,Q16424189,27171576,way
2853,Q16428829,5170580,way
2854,Q16490571,113371065,way
2855,Q16493210,39056489,way
2856,Q16507480,27509680,way
2857,Q16509755,117380582,way
2858,Q16539814,222867379,way
2859,Q16545357,51707153,way
2860,Q16600498,220118963,way
