,wikidata,osmid,type
1925,Q91904377,134268190,way
1926,Q91904447,217627741,way
1927,Q91904544,190581300,way
1928,Q92055829,231597440,way
1929,Q92055838,182587628,way
1930,Q92055859,228183200,way
1931,Q92055863,303858768,way
1932,Q92055872,641122563,way
1933,Q92056805,450272652,way
1934,Q92057609,134758525,way
1935,Q92057714,380438679,way
1936,Q92057733,135543177,way
1937,Q92058912,796478801,way
1938,Q92059694,380438680,way
1939,Q92059706,236519134,way
1940,Q92059731,317791689,way
1941,Q92063685,378957115,way
1942,Q92063743,243991560,way
1943,Q92063989,219676202,way
1944,Q92164279,325055927,way
1945,Q92164458,116485023,way
1946,Q92189307,244171596,way
1947,Q92190484,219678971,way
1948,Q92190494,190836262,way
1949,Q92190501,329857059,way
1950,Q92192210,224246222,way
1951,Q92195359,58742074,way
1952,Q92195931,337664106,way
1953,Q92196108,259350661,way
1954,Q92196240,329845133,way
1955,Q92196459,797011192,way
1956,Q92196464,223946632,way
1957,Q92198032,797025505,way
1958,Q92198359,227668384,way
1959,Q92198563,223947003,way
1960,Q92198676,326225930,way
1961,Q92198686,649340467,way
1962,Q92198684,166477870,way
1963,Q92198774,326235118,way
1964,Q92199660,797034705,way
1965,Q92200354,638885394,way
1966,Q92200630,638878659,way
1967,Q92200650,638878085,way
1968,Q92200651,638886526,way
1969,Q92204909,246298017,way
1970,Q92205019,282854120,way
1971,Q92205151,340112197,way
1972,Q92205245,493634230,way
1973,Q92205253,310111499,way
1974,Q92205263,73703192,way
1975,Q92205275,492939606,way
1976,Q92205320,73703188,way
1977,Q92205476,210017101,way
1978,Q92205591,73861029,way
1979,Q92205603,219812734,way
1980,Q92278580,170494188,way
1981,Q92281549,111534976,way
1982,Q92281715,209448609,way
1983,Q92286096,797486731,way
1984,Q92296810,157335420,way
1985,Q92298500,272674025,way
1986,Q92299044,284847509,way
1987,Q92299227,478484712,way
1988,Q92300753,797563449,way
1989,Q92302026,131342586,way
1990,Q92302203,436448814,way
1991,Q92305881,370933732,way
1992,Q92306048,797592088,way
1993,Q92306627,169221493,way
1994,Q92307316,133981543,way
1995,Q92307442,385699934,way
1996,Q92313298,209836789,way
1997,Q92409244,209836790,way
1998,Q92441551,191646580,way
1999,Q92441583,372839584,way
2000,Q92442236,798047965,way
2001,Q92443242,199083961,way
2002,Q92444015,337252709,way
2003,Q92445200,323327840,way
2004,Q92445460,322954016,way
2005,Q92445934,209425061,way
2006,Q92446667,317917632,way
2007,Q92449426,312389045,way
2008,Q92450645,234571272,way
2009,Q92458315,316659127,way
2010,Q92458609,532708595,way
2011,Q92458679,180875211,way
2012,Q92470556,121158370,way
2013,Q92470566,455152641,way
2014,Q92471001,323401385,way
2015,Q92471213,189496707,way
2016,Q92471434,311693167,way
2017,Q92471895,183458613,way
2018,Q92473104,158245849,way
2019,Q92473238,131410443,way
2020,Q92474910,101518085,way
2021,Q92567602,233574058,way
2022,Q92567891,127733215,way
2023,Q92567908,399731972,way
2024,Q92596957,231769930,way
2025,Q92599004,798448658,way
2026,Q92599464,94344934,way
2027,Q92599654,389954090,way
2028,Q92599952,186699910,way
2029,Q92600114,643036496,way
2030,Q92600448,131568163,way
2031,Q92606204,310715984,way
2032,Q92607983,357162264,way
2033,Q92607989,798480549,way
2034,Q92609287,238339474,way
2035,Q92611560,357683719,way
2036,Q92635047,237193888,way
2037,Q92635503,244348632,way
2038,Q92635840,62238783,way
2039,Q92635877,375482365,way
2040,Q92637181,381567961,way
2041,Q92639466,239878548,way
2042,Q92639642,239878547,way
2043,Q92639857,237594408,way
2044,Q92727008,747090705,way
2045,Q92727400,376782714,way
2046,Q92741231,209773962,way
2047,Q92742050,646942205,way
2048,Q92755986,646926188,way
2049,Q92756148,646933173,way
2050,Q92756585,646954027,way
2051,Q92756908,556243583,way
2052,Q92757208,303226955,way
2053,Q92757219,534980006,way
2054,Q92757234,394117513,way
2055,Q92757256,177879601,way
2056,Q92757288,661184732,way
2057,Q92757982,156868445,way
2058,Q92758166,194192616,way
2059,Q92758362,377039514,way
2060,Q92758370,171659991,way
2061,Q92758388,200053260,way
2062,Q92758496,280440921,way
2063,Q92759326,291325645,way
2064,Q92760030,319308871,way
2065,Q92762147,798855569,way
2066,Q92762726,384616798,way
2067,Q92764835,384632234,way
2068,Q92765163,562245210,way
2069,Q92768479,562245203,way
2070,Q92768860,683058965,way
2071,Q92768879,798870601,way
2072,Q92768887,798871021,way
2073,Q92769263,261439529,way
2074,Q92770451,276191630,way
2075,Q92770665,291325649,way
2076,Q92770938,383526386,way
2077,Q92771149,291325646,way
2078,Q92771338,239898688,way
2079,Q92771498,318153537,way
2080,Q92771569,23454532,way
2081,Q92773513,59529345,way
2082,Q92773893,609972412,way
2083,Q92774136,383684084,way
2084,Q92774718,325063180,way
2085,Q92774798,330912738,way
2086,Q92774803,383684083,way
2087,Q92774807,383381142,way
2088,Q92774811,599369987,way
2089,Q92774809,598637906,way
2090,Q92775655,383370159,way
2091,Q92775854,394919939,way
2092,Q92776155,291968730,way
2093,Q92776355,368522247,way
2094,Q92776611,82853803,way
2095,Q92987017,345661951,way
2096,Q92988031,345703207,way
2097,Q92988433,799235629,way
2098,Q92989948,353370963,way
2099,Q92990094,353371947,way
2100,Q92990298,353370408,way
2101,Q92990470,799237777,way
2102,Q92990468,799237744,way
2103,Q93320350,116062128,way
2104,Q93398663,117929860,way
2105,Q95899567,32817782,way
2106,Q96314741,289185322,way
2107,Q96655780,69233654,way
2108,Q97021174,24387261,way
2109,Q97035137,340411031,way
2110,Q97288034,432112454,way
2111,Q97288043,28375366,way
2112,Q97289237,526304619,way
2113,Q92777532,746719345,way
2114,Q92777786,798889129,way
2115,Q92778264,218616224,way
2116,Q92780385,358441118,way
2117,Q92780646,311021348,way
2118,Q92780881,291910238,way
2119,Q92780898,602590893,way
2120,Q92780905,302309346,way
2121,Q92786246,325371060,way
2122,Q92786252,383388188,way
2123,Q92786253,302305073,way
2124,Q92786304,604090761,way
2125,Q92786561,325371061,way
2126,Q92786816,325371059,way
2127,Q92787017,291968717,way
2128,Q92788035,315493096,way
2129,Q92788475,603898686,way
2130,Q92789073,705625121,way
2131,Q92789395,135770917,way
2132,Q92790005,291968727,way
2133,Q92790575,383876407,way
2134,Q92790586,317538861,way
2135,Q92790670,302313825,way
2136,Q92790687,302314519,way
2137,Q92805998,346644451,way
2138,Q92890399,346639611,way
2139,Q92916591,1056700475,way
2140,Q92917175,346640501,way
2141,Q92917502,334565786,way
2142,Q92918077,238971153,way
2143,Q92918678,346658703,way
2144,Q92919006,346665145,way
2145,Q92919249,346358463,way
2146,Q92919539,348772070,way
2147,Q92919817,348772071,way
2148,Q92920120,238926759,way
2149,Q92920465,346612038,way
2150,Q92920802,348436666,way
2151,Q92922525,348803255,way
2152,Q92922673,346587532,way
2153,Q92940442,346101761,way
2154,Q92940912,345661214,way
2155,Q92941182,346101757,way
2156,Q92944675,799153909,way
2157,Q92944687,349318422,way
2158,Q92945095,349280358,way
2159,Q92945278,346075401,way
2160,Q92945537,349318423,way
2161,Q92946674,349932238,way
2162,Q92947123,349934831,way
2163,Q97485825,151261058,way
2164,Q97604774,714397867,way
2165,Q97605349,79657623,way
2166,Q97605370,205611120,way
2167,Q97626940,254501126,way
2168,Q97627668,300192934,way
2169,Q97630537,236296007,way
2170,Q97633355,88540214,way
2171,Q97633414,165587165,way
2172,Q97633436,548214820,way
2173,Q97640529,347619560,way
2174,Q97653499,423113665,way
2175,Q97684929,830297656,way
2176,Q98142718,1090298360,way
2177,Q98166218,835462704,way
2178,Q98178254,835535196,way
2179,Q98564779,786164695,way
2180,Q98564834,257104794,way
2181,Q98564921,277298321,way
2182,Q98565003,13184801,relation
2183,Q98565142,448657622,way
2184,Q98565223,297087303,way
2185,Q98565303,257104795,way
2186,Q98565430,191641253,way
2187,Q98565496,277296755,way
2188,Q98644543,443157566,way
2189,Q98844680,115193234,way
2190,Q98844695,440049127,way
2191,Q98844714,246143834,way
2192,Q98844725,115429473,way
2193,Q98844737,115430222,way
2194,Q98844742,256957934,way
2195,Q98844741,440047104,way
2196,Q98844759,164083625,way
2197,Q98844766,256957909,way
2198,Q98844805,256583709,way
2199,Q98844857,59183124,way
2200,Q98844868,439997070,way
2201,Q98844879,495127387,way
2202,Q98844877,136200384,way
2203,Q98844880,225137652,way
2204,Q99295050,69055246,way
2205,Q99943183,128417620,way
2206,Q100234780,857132707,way
2207,Q100234819,640073534,way
2208,Q100234933,857136122,way
2209,Q100234939,563949936,way
2210,Q100234940,209747545,way
2211,Q100234945,857138654,way
2212,Q100234956,857139600,way
2213,Q100234962,857142605,way
2214,Q100234980,222478441,way
2215,Q100234988,529388696,way
2216,Q100234994,857147343,way
2217,Q100235004,454393750,way
2218,Q100235019,246494268,way
2219,Q100235030,857151066,way
2220,Q100235097,857155780,way
2221,Q100235124,108224843,way
2222,Q100235238,117679845,way
2223,Q100235242,857170468,way
2224,Q100235247,58742749,way
2225,Q100235249,72264804,way
2226,Q100235264,70793344,way
2227,Q100235269,89426101,way
2228,Q100235272,766190080,way
2229,Q100235273,85568108,way
2230,Q100235277,84001077,way
2231,Q100250248,150613472,way
2232,Q100250253,83820594,way
2233,Q100250266,107065132,way
2234,Q100250270,166910357,way
2235,Q100250276,135994801,way
2236,Q100250287,436308600,way
2237,Q100250293,167748219,way
2238,Q100250296,436308601,way
2239,Q100250302,163572546,way
2240,Q100250305,363898683,way
2241,Q100250326,364379763,way
2242,Q100252653,165299257,way
2243,Q100252659,392125292,way
2244,Q100252656,183925078,way
2245,Q100252657,338759162,way
2246,Q100252661,857377530,way
2247,Q100252691,133506040,way
2248,Q100252765,83924857,way
2249,Q100252949,117473913,way
2250,Q100253003,194551139,way
2251,Q100253046,286931759,way
2252,Q100253201,161614936,way
2253,Q100268403,85639270,way
2254,Q100268548,226427507,way
2255,Q100268565,133510083,way
2256,Q100268597,13373374,relation
2257,Q100268606,357698832,way
2258,Q100268623,356473683,way
2259,Q100268667,197332164,way
2260,Q100268670,357705816,way
2261,Q100268676,353797921,way
2262,Q100268685,161921899,way
2263,Q100268690,175309958,way
2264,Q100268695,322498588,way
2265,Q100268702,885312105,way
2266,Q100268718,857606819,way
2267,Q100268793,489389047,way
2268,Q100268850,191877977,way
2269,Q100268856,308442759,way
2270,Q100268890,137572262,way
2271,Q100272450,119770644,way
2272,Q100272650,94721404,way
2273,Q100272651,326339184,way
2274,Q100272655,293959009,way
2275,Q100272661,69862488,way
2276,Q100272686,188033977,way
2277,Q100272684,157714914,way
2278,Q100272689,245477871,way
2279,Q100272708,857775199,way
2280,Q100272714,857775707,way
2281,Q100272741,857776757,way
2282,Q100275070,857837294,way
2283,Q100275177,857838697,way
2284,Q100275720,857843552,way
2285,Q100275790,857843844,way
2286,Q100275874,857844409,way
2287,Q100275977,359654705,way
2288,Q100276573,148175341,way
2289,Q100276601,235840246,way
2290,Q100276653,638889703,way
2291,Q100276687,857873561,way
2292,Q100276742,799788855,way
2293,Q100276747,857877517,way
2294,Q100290618,221193993,way
2295,Q100291122,221195595,way
2296,Q100291311,238821611,way
2297,Q100291387,175638061,way
2298,Q100292038,173589888,way
2299,Q100292047,429826707,way
2300,Q100292056,858045591,way
2301,Q100292068,858047889,way
2302,Q100292076,858049251,way
2303,Q100294016,638888119,way
2304,Q100294218,268965745,way
2305,Q100294216,197668377,way
2306,Q100319586,325241446,way
2307,Q100323711,325189897,way
2308,Q100323737,326343519,way
2309,Q100323771,126922071,way
2310,Q100323768,131691672,way
2311,Q100323782,180781762,way
2312,Q100326653,191535964,way
2313,Q100327592,326079934,way
2314,Q100327602,326072411,way
2315,Q100328461,191927625,way
2316,Q100328480,121020821,way
2317,Q100328722,326355800,way
2318,Q100329135,858700195,way
2319,Q100329153,374794515,way
2320,Q100329168,121019476,way
2321,Q100329185,297762756,way
2322,Q100329189,291572686,way
2323,Q100329194,172248917,way
2324,Q100329365,858709196,way
2325,Q100329395,858709927,way
2326,Q100329432,858711117,way
2327,Q100329489,858711796,way
2328,Q100329582,357091631,way
2329,Q100329601,858713870,way
2330,Q100329647,858715104,way
2331,Q100329721,375950266,way
2332,Q100329738,858717651,way
2333,Q100329895,858721467,way
2334,Q100329948,858722119,way
2335,Q100330015,858723592,way
2336,Q100332937,858823374,way
2337,Q100333122,364181177,way
2338,Q100333615,302309349,way
2339,Q100333760,291323783,way
2340,Q100333935,291300440,way
2341,Q100334026,638894509,way
2342,Q100334032,858853917,way
2343,Q100334047,858855091,way
2344,Q100334045,220332805,way
2345,Q100334051,156105263,way
2346,Q100334090,361339203,way
2347,Q100334116,727680529,way
2348,Q100334621,858867597,way
2349,Q100334785,858868294,way
2350,Q100351270,646444997,way
2351,Q100352362,638877434,way
2352,Q100352786,638869202,way
2353,Q100353259,643043600,way
2354,Q100395078,859453250,way
2355,Q100410659,859652730,way
2356,Q100411090,859659596,way
2357,Q100411494,388823609,way
2358,Q100411566,637967189,way
2359,Q100411853,302313823,way
2360,Q100434778,228440187,way
2361,Q100435455,859841323,way
2362,Q100436119,291323787,way
2363,Q100437423,859858301,way
2364,Q100437928,331031775,way
2365,Q100439178,345674755,way
2366,Q100439347,345674753,way
2367,Q100442522,859881027,way
2368,Q100442668,340388288,way
2369,Q100443380,859882495,way
2370,Q100496371,860179364,way
2371,Q100761684,42584121,way
2372,Q101083596,866105411,way
2373,Q101233291,867773112,way
2374,Q102020192,550704895,way
2375,Q102175085,198437843,way
2376,Q102175088,220888566,way
2377,Q102326621,533353062,way
2378,Q102517683,2594899,relation
2379,Q102533999,879011929,way
2380,Q104525299,91427765,way
2381,Q104525346,113803844,way
2382,Q104719415,126776991,way
2383,Q104741833,10454989,relation
2384,Q104743506,757674504,way
2385,Q105044083,4851276,way
2386,Q106082597,25662308,way
2387,Q106083553,130008171,way
2388,Q106083637,179683477,way
2389,Q106572194,14608984,relation
2390,Q106805816,947388844,way
2391,Q106917877,1074857820,way
2392,Q106940144,345667912,way
2393,Q106940210,345670295,way
2394,Q106940236,1077056773,way
2395,Q106949617,118245936,way
2396,Q106949621,259258751,way
2397,Q106949631,125313596,way
2398,Q106949656,125313403,way
2399,Q106951947,126502686,way
2400,Q106952006,76112937,way
2401,Q106952091,26507190,way
2402,Q106952226,83504118,way
2403,Q106952352,220100087,way
2404,Q106952484,10269740,way
2405,Q106952548,79094377,way
2406,Q106952724,29016902,way
2407,Q106952738,15941216,way
2408,Q106952748,24989179,way
2409,Q106952839,77927045,way
2410,Q106952939,342542698,way
2411,Q106952963,17461460,way
2412,Q106953045,25044802,way
2413,Q106953134,27544415,way
2414,Q106953236,24988957,way
2415,Q106953302,126957524,way
2416,Q106953351,133354345,way
2417,Q106953354,106895687,way
2418,Q106953389,388138280,way
2419,Q106953395,97154832,way
2420,Q106956340,23490540,way
2421,Q106988957,73548536,way
2422,Q107002860,347276706,way
2423,Q107002901,1072279814,way
2424,Q107002925,363516869,way
2425,Q107002930,368458848,way
2426,Q107003001,183896904,way
2427,Q107003051,352693503,way
2428,Q107003093,331607328,way
2429,Q107003101,179300834,way
2430,Q107003243,331606477,way
2431,Q107390961,106889091,way
2432,Q107391000,443774112,way
2433,Q107391129,267374876,way
2434,Q107079934,952975452,way
2435,Q107094541,952975449,way
2436,Q107179269,153190864,way
2437,Q107222501,141933414,way
2438,Q107657128,84179799,way
2439,Q107657784,49420171,way
2440,Q107659192,916021,relation
2441,Q107659260,911040,relation
2442,Q107660710,264312627,way
2443,Q108330091,260772191,way
2444,Q108330190,339360365,way
2445,Q108404514,119584980,way
2446,Q108410931,979697171,way
2447,Q108442637,162407938,way
2448,Q108552175,966239551,way
2449,Q108555393,445972676,way
2450,Q108603739,345397659,way
2451,Q108650225,445070430,way
2452,Q108708106,857907049,way
2453,Q108927410,185971984,way
2454,Q108928711,300684789,way
2455,Q109253388,38535774,way
2456,Q109253464,117765876,way
2457,Q109253501,4710648,way
2458,Q109253629,184831822,way
2459,Q109266074,149071764,way
2460,Q109278984,231702872,way
2461,Q109278988,201956903,way
2462,Q109278994,201979286,way
2463,Q109296548,36448286,way
2464,Q109296633,36448294,way
2465,Q109296733,36448280,way
2466,Q109323661,140813738,way
2467,Q109323673,140960679,way
2468,Q109323679,140973079,way
2469,Q109323686,139005321,way
2470,Q109323691,145954443,way
2471,Q109323689,30014672,way
2472,Q109327816,168709442,way
2473,Q109327822,255247912,way
2474,Q109327820,346904482,way
2475,Q109352534,421305798,way
2476,Q109476353,258466965,way
2477,Q109478751,675167518,way
2478,Q109515041,168111658,way
2479,Q109518180,203569791,way
2480,Q109525871,1001369260,way
2481,Q109525907,1001370125,way
2482,Q109526077,1001372518,way
2483,Q109526562,33714602,way
2484,Q109526581,39313250,way
2485,Q109526739,37140949,way
2486,Q109526842,1001387033,way
2487,Q109527851,1001396786,way
2488,Q109529964,1001446067,way
2489,Q109530681,1001456616,way
2490,Q109530730,1001459886,way
2491,Q109530808,1001463312,way
2492,Q109530825,1001464284,way
2493,Q109530839,1001464915,way
2494,Q109531313,1001468308,way
2495,Q109531427,1001469032,way
2496,Q109531715,1001471480,way
2497,Q109531750,1001473258,way
2498,Q109531951,1001474040,way
2499,Q109533021,1001490646,way
2500,Q109533102,1001492622,way
2501,Q109533174,1001493567,way
2502,Q109533314,1001497190,way
2503,Q109540318,1001560103,way
2504,Q109540369,1001560363,way
2505,Q109540421,1001561427,way
2506,Q109540519,1001562729,way
2507,Q109540610,1001565850,way
2508,Q109540780,1001570002,way
2509,Q109540806,1001570819,way
2510,Q109540819,1001571027,way
2511,Q109552879,1001789715,way
2512,Q109553006,1001791068,way
2513,Q109559227,705794305,way
2514,Q109571796,503861823,way
2515,Q109572107,1074576718,way
2516,Q109573775,104424507,way
2517,Q109573867,104739284,way
2518,Q109573962,105552085,way
2519,Q109574090,1074576719,way
2520,Q109574867,1074576721,way
2521,Q109574874,1074576715,way
2522,Q109575043,104883226,way
2523,Q109575046,104543911,way
2524,Q109575135,103973430,way
2525,Q109575142,104830766,way
2526,Q109575147,1074576710,way
2527,Q109575148,105363799,way
2528,Q109575237,1074576706,way
2529,Q109575316,105270411,way
2530,Q109575537,105407429,way
2531,Q109575587,105407445,way
2532,Q109575648,493653884,way
2533,Q109575670,105464547,way
2534,Q109575735,1074576717,way
2535,Q109575838,1074576713,way
2536,Q109575970,1074576716,way
2537,Q109576170,105223918,way
2538,Q109577637,1074576707,way
2539,Q109592969,1002971927,way
2540,Q109610602,223551589,way
2541,Q109610648,1003409173,way
2542,Q109610660,700957371,way
2543,Q109610671,1003412565,way
2544,Q109610713,1003413715,way
2545,Q109610729,1003414567,way
2546,Q109610765,1003416603,way
2547,Q109611003,1003449982,way
2548,Q109612598,26014374,way
2549,Q109622729,71625238,way
2550,Q109622754,168035098,way
2551,Q109622777,699041545,way
2552,Q109622782,189360212,way
2553,Q109622808,1003915835,way
2554,Q109622841,1003916765,way
2555,Q109622862,68153529,way
2556,Q109622867,70632426,way
2557,Q109622985,70802537,way
2558,Q109623062,1003924863,way
2559,Q109623072,1003928354,way
2560,Q109623093,70073932,way
2561,Q109623123,828915910,way
2562,Q109623136,1003931876,way
2563,Q109623145,70882436,way
2564,Q109623182,75087972,way
2565,Q109623199,1003934982,way
2566,Q109623211,72502815,way
2567,Q109623265,1003938209,way
2568,Q109623281,1003938605,way
2569,Q109589451,32235444,way
2570,Q109590016,33273627,way
2571,Q109590169,33080554,way
2572,Q109590234,33080555,way
2573,Q109623436,351657436,way
2574,Q109623446,1003959637,way
2575,Q109623459,1003959972,way
2576,Q109623474,1003960335,way
2577,Q109623493,1003961123,way
2578,Q109623530,1003963324,way
2579,Q109623558,591263004,way
2580,Q109623566,828915841,way
2581,Q109623592,999662500,way
2582,Q109623626,828915672,way
2583,Q109623641,1003967949,way
2584,Q109623748,94151247,way
2585,Q109623763,1003970541,way
2586,Q109623775,556527977,way
2587,Q109623789,98192470,way
2588,Q109623824,556527980,way
2589,Q109623832,99550955,way
2590,Q109623841,99550964,way
2591,Q109623844,355428553,way
2592,Q109623858,808080978,way
2593,Q109623873,828915614,way
2594,Q109623929,179185892,way
2595,Q109623935,332536142,way
2596,Q109624197,306437109,way
2597,Q109627245,1004041309,way
2598,Q109627259,1004041760,way
2599,Q109627273,659125673,way
2600,Q109627301,1004043068,way
2601,Q109627497,194080460,way
2602,Q109631653,335068995,way
2603,Q109638804,27086533,way
2604,Q109638817,83800716,way
2605,Q109638826,917555269,way
2606,Q109638832,83800723,way
2607,Q109640269,978732725,way
2608,Q109640431,485617011,way
2609,Q109640494,229212874,way
2610,Q109641064,823336211,way
2611,Q109641087,144755859,way
2612,Q109641102,485626648,way
2613,Q109643451,256757966,way
2614,Q109643935,9699476,relation
2615,Q109644241,105883364,way
2616,Q109644295,190359444,way
2617,Q109644499,109843372,way
2618,Q109645787,81152435,way
2619,Q109646084,210014956,way
2620,Q109646111,210015061,way
2621,Q109646594,1004463850,way
2622,Q109655632,232812534,way
2623,Q109655642,195009685,way
2624,Q109655664,126771906,way
2625,Q109655668,224659806,way
2626,Q109655679,223055642,way
2627,Q109655677,1017570266,way
2628,Q109655682,224479633,way
2629,Q109655681,223013144,way
2630,Q109655684,223006898,way
2631,Q109659969,426676216,way
2632,Q109659976,335053760,way
2633,Q109659995,930943899,way
2634,Q109660014,1061295651,way
2635,Q109661167,171495285,way
2636,Q109663346,116846512,way
2637,Q109663351,110021734,way
2638,Q109663360,109752962,way
2639,Q109663369,109598007,way
2640,Q109663397,108347559,way
2641,Q109663630,142308251,way
2642,Q109663724,72487047,way
2643,Q109664448,171573396,way
2644,Q109668795,265892765,way
2645,Q109668820,26386312,way
2646,Q109654191,61566624,way
2647,Q109654281,515974880,node
2648,Q109654892,215454743,way
2649,Q109673036,923758671,way
2650,Q109673052,382942595,way
2651,Q109673079,173574739,way
2652,Q109673091,382942608,way
2653,Q109673373,800768589,way
2654,Q109676741,267684209,way
2655,Q109676752,699022774,way
2656,Q109676771,110071906,way
2657,Q109677047,636106001,way
2658,Q109677055,659766477,way
2659,Q109677064,188818564,way
2660,Q109677069,50250325,way
2661,Q109677074,153088621,way
2662,Q109677081,84490405,way
2663,Q109677084,182372678,way
2664,Q109677096,140254600,way
2665,Q109677141,128183522,way
2666,Q109677181,199230118,way
2667,Q109677189,393225322,way
2668,Q109677230,137953656,way
2669,Q109681407,113384742,way
2670,Q109681687,128183520,way
2671,Q109681747,81028417,way
2672,Q109681797,60118435,way
2673,Q109682854,105552083,way
2674,Q109682860,267014776,way
2675,Q109683644,1074576720,way
2676,Q109683740,1074576714,way
2677,Q109683836,378446620,way
2678,Q109683850,1074576712,way
2679,Q109683888,1074576711,way
2680,Q109683904,111766633,way
2681,Q109683911,412565092,way
2682,Q109683930,1074576709,way
2683,Q109683937,1074576708,way
2684,Q109683996,1074576705,way
2685,Q109684421,34872361,way
2686,Q109685034,283689467,way
2687,Q109685121,295298628,way
2688,Q109685257,295519620,way
2689,Q109685330,277833990,way
2690,Q109687207,206032107,way
2691,Q109690402,142274230,way
2692,Q109690423,144821595,way
2693,Q109690529,273778263,way
2694,Q109690536,150783698,way
2695,Q109690569,295726486,way
2696,Q109690588,143368620,way
2697,Q109690707,143368621,way
2698,Q109690825,296393923,way
2699,Q109691105,295729783,way
2700,Q109691129,295893372,way
2701,Q109691388,119346971,way
2702,Q109691425,295583970,way
2703,Q109691764,142884661,way
2704,Q109691769,211172832,way
2705,Q109691793,295928068,way
2706,Q109691860,142927225,way
2707,Q109691873,295936527,way
2708,Q109691892,142165185,way
2709,Q109691896,184749876,way
2710,Q109691903,295893358,way
2711,Q109691918,552800264,way
2712,Q109691943,296361244,way
2713,Q109691953,296374816,way
2714,Q109691958,295704956,way
2715,Q109923878,26947627,way
2716,Q109981670,294014406,way
2717,Q109997348,232029362,way
2718,Q109997491,219435858,way
2719,Q110228959,225304823,way
2720,Q110271525,1015636752,way
2721,Q110312453,36868430,way
2722,Q110422205,110316522,way
2723,Q110458559,146237341,way
2724,Q110499338,900149554,way
2725,Q110559639,1021222440,way
2726,Q110606469,12218826,relation
2727,Q110611719,168133894,way
2728,Q110611796,1022310162,way
2729,Q110612112,231256299,way
2730,Q110612380,1022342135,way
2731,Q110612450,1022345265,way
2732,Q110612889,1022351630,way
2733,Q110628435,1022937456,way
2734,Q109691963,143368622,way
2735,Q109691984,137323043,way
2736,Q109691991,295931901,way
2737,Q109692001,530334085,way
2738,Q109692013,295940011,way
2739,Q109692037,296361243,way
2740,Q109692075,295586096,way
2741,Q109692088,184633876,way
2742,Q109692156,142879518,way
2743,Q109692168,295893370,way
2744,Q109692176,295893359,way
2745,Q109692183,141865536,way
2746,Q109692188,295167738,way
2747,Q109692195,295298626,way
2748,Q109733029,1024886109,way
2749,Q109819628,359407168,way
2750,Q110651783,184454420,way
2751,Q110916933,233879990,way
2752,Q110919643,574830260,way
2753,Q110964504,1036489286,way
2754,Q110965214,158032400,way
2755,Q110969209,1033450706,way
2756,Q110969377,571179965,way
2757,Q110932799,314127709,way
2758,Q110951774,532470231,way
2759,Q110979878,288611110,way
2760,Q110979889,200332923,way
2761,Q111027598,251760874,way
2762,Q111132537,1037709791,way
2763,Q111132792,182275150,way
2764,Q111560971,140151270,way
2765,Q111562303,44836039,way
2766,Q111562482,103207028,way
2767,Q111577111,30656222,way
2768,Q111602756,425584061,way
2769,Q111602799,1118924773,way
2770,Q111650023,256479675,way
2771,Q111732283,1065359615,way
2772,Q111785731,232242749,way
2773,Q111902641,277017696,way
2774,Q111957390,724165271,way
2775,Q111957637,113960540,way
2776,Q112044784,199807886,way
2777,Q112075642,29754124,way
2778,Q112076010,104180614,way
2779,Q112084294,249171338,way
2780,Q112112960,177628687,way
2781,Q112113514,66234969,way
2782,Q112117896,292907460,way
2783,Q112117980,96008264,way
2784,Q112117991,68252167,way
2785,Q112118058,909105414,way
2786,Q112118116,330593268,way
2787,Q112121731,130429364,way
2788,Q112121881,299023455,way
2789,Q112121929,313099843,way
2790,Q112121933,282543816,way
2791,Q112121944,94403765,way
2792,Q112122194,389496429,way
2793,Q112604239,912431354,way
2794,Q112604252,912431351,way
2795,Q112669540,995822314,way
2796,Q112764697,1084310939,way
2797,Q113459868,1084312437,way
2798,Q113444535,1083868643,way
2799,Q114458191,143384666,way
2800,Q115106920,485683923,way
2801,Q27333,149715286,way
2802,Q27426,6386725,relation
